890,PM IGUAPE,272069,"RUA MAJOR RICARDO KRONE, 720 - VILA GARCEZ - 11920000"
760,PM CACAPAVA,272072,"RUA CAPITÃO CARLOS DE MOURA, 243 - VILA PANTALEÃO - 12280050"
1243,PM TORRINHA,272085,"RUA GUILHERME PERLATTI, 661 - JARDIM PAULISTA - 17360000"
1288,PM CAPAO BONITO,272086,"RUA FRANCISCO BARRETO, 940 - CENTRO - 18300431"
777,PM CANAS,199123,"RUA LUIZ MARTON, 105 - SANTA TEREZINHA - 12615000"
777,PM CANAS,199122,"RUA HOMERO ORTIZ MARCONDES, S/N - CENTRO - 12615000"
777,PM CANAS,199121,"AVENIDA 22 DE MARÇO, 535 - CENTRO - 12615000"
777,PM CANAS,199125,"RUA HOMERO ORTIZ MARCONDES, 470 - CENTRO - 12615000"
777,PM CANAS,199124,"RUA BENEDITO VICENTE DA SILVA, 35 - SÃO JOÃO - 12615000"
777,PM CANAS,199126,"RUA HOMERO ORTIZ MARCONDES, 571 - CENTRO - 12615000"
855,PM GENERAL SALGADO,199200,"RUA MANOEL DESIDÉRIO FERNANDES, 181 - RITA MARQUES DE JESUS - 15300000"
1236,PM TAUBATE,199214,"AVENIDA AMADOR BUENO DA VEIGA, 1211 - JARDIM DOS ESTADOS - 12062400"
848,PM FRANCA,199290,"RUA EMÍLIO BRUXELAS, 3556 - PARQUE SÃO JORGE - 14405184"
848,PM FRANCA,199360,"RUA JOSÉ GIANESELLA, 581 - CITY PETRÓPOLIS - 14409570"
1281,PM SANTA CRUZ DA ESPERANCA,199515,"RUA HORÁCIO ROBERTO DO NASCIMENTO, 738 - CENTRO - 14250000"
863,PM GUARA,199821,"CAMPOS DE SALES, 460 - CENTRO - 14580000"
743,PM BOCAINA,253750,"RUA 13 DE MAIO, 856 - CENTRO - 17240000"
1204,PM SAO VICENTE,253760,"RUA AURÉLIO PONNA, 26 - CATIAPOA - 11390310"
1204,PM SAO VICENTE,253794,"PRAÇA GRANDE ORIENTE DO BRASIL, 03 - POMPEBA - 11355280"
1204,PM SAO VICENTE,253823,"RUA PAULO HORCEL, 263 - JAPUÍ - 11325100"
1204,PM SAO VICENTE,253860,"AVENIDA QUARENTENÁRIO, 1001 - JARDIM IRMÃ DOLORES - 11347520"
832,PM ENGENHEIRO COELHO,254035,"RUA BENEDITO CUNHA GUEDES, 578 - NOBREVILLE - 13445514"
910,PM ITANHAEM,254064,"RUA JOAQUIM PEDRO DO NASCIMENTO, 141 - IVOTY - 11740000"
688,PM AMERICANA,254069,"RUA DOS PROFESSORES, 40 - CENTRO - 13465060"
688,PM AMERICANA,254068,"RUA FRANCISCO LAPIERRE, 787 - VILA SÃO PEDRO - 13466510"
1313,PM SOROCABA,254070,"RUA CONSTANTINO SPANGHERO, S/N - ALÉM PONTE - 18013540"
1250,PM TURIUBA,254077,"RUA JOAQUIM DA SILVA NEVES, 565 - CENTRO - 15280000"
742,PM BOA ESPERANCA DO SUL,254085,"PRAÇA JOÃO PESSOA, 409 - CENTRO - 14930000"
1056,PM PAULINIA,254090,"AVENIDA BRASÍLIA, 1.250 - VILA BRESSANI - 13140474"
1204,PM SAO VICENTE,254306,"RUA SENADOR NILO DE SOUZA COELHO, S/Nº - PARQUE DAS BANDEIRAS - 11346040"
1204,PM SAO VICENTE,254237,"RUA PADRE ANDRÉ DE SOVERAL, S/Nº - VILA EMA - 11345310"
1204,PM SAO VICENTE,254243,"RUA GOIÁS, 740 - JARDIM IRMÃ DOLORES - 11347515"
1204,PM SAO VICENTE,254288,"RUA CARAMURU, 623 - PARQUE SÃO VICENTE - 11360250"
1204,PM SAO VICENTE,254233,"AVENIDA BRASÍLIA, 30 - JARDIM IRMÃ DOLORES - 11347550"
1204,PM SAO VICENTE,254234,"RUA JEQUIE, S/Nº - SAMARITA - 11345010"
1204,PM SAO VICENTE,254305,"RUA CARIJÓS, 505 - PARQUE SÃO VICENTE - 11360100"
1204,PM SAO VICENTE,254280,"RUA JOSÉ ADRIANO MARREY JUNIOR, S/Nº - ESPLANADA DOS BARREIROS - 11340310"
1204,PM SAO VICENTE,254255,"AVENIDA VEREADOR OSWALDO TOSCHI, 297 - VILA JOCKEI CLUBE - 11360080"
1204,PM SAO VICENTE,254311,"RUA OEIRAS, S/Nº - SAMARITA - 11345030"
1204,PM SAO VICENTE,254291,"RUA ALEXANDRE SENDIM, 304 - PARQUE BITARU - 11330420"
1204,PM SAO VICENTE,254302,"AVENIDA NEWTON PRADO, 503 - MORRO DOS BARBOSAS - 11310160"
1204,PM SAO VICENTE,254271,"RUA AMÉRICO MARTINS DOS SANTOS, S/Nº - JARDIM PARAÍSO - 11370550"
1204,PM SAO VICENTE,254295,"PRAÇA NAPOLEÃO LAUREANO, S/Nº - JARDIM GUASSU - 11370600"
1204,PM SAO VICENTE,254250,"PRAÇA QUARENTA E CINCO, 710 - CONJUNTO RESIDENCIAL HUMAITÁ - 11349210"
1204,PM SAO VICENTE,254256,"RUA TAMOIOS, 149 - PARQUE SÃO VICENTE - 11360070"
1204,PM SAO VICENTE,254238,"PRAÇA QUARENTA E CINCO, S/Nº - CONJUNTO RESIDENCIAL HUMAITÁ - 11349210"
1204,PM SAO VICENTE,254216,"RUA DO TÚNEL, 55 - CENTRO - 11310390"
1204,PM SAO VICENTE,254317,"RUA AURÉLIO PONNA, 26 - CATIAPOA - 11390310"
1204,PM SAO VICENTE,254230,"RUA RIO CLARO, 80 - JARDIM IRMÃ DOLORES - 11347715"
1204,PM SAO VICENTE,254252,"AVENIDA DOUTOR ALCIDES DE ARAÚJO, 25 - VILA CASCATINHA - 11370201"
1204,PM SAO VICENTE,254263,"RUA TREZE DE MAIO, 629 - CENTRO - 11310330"
1204,PM SAO VICENTE,254262,"PRAÇA VINTE E DOIS DE JANEIRO, 630 - CENTRO - 11310090"
1204,PM SAO VICENTE,254227,"RUA GILBERTO ESTEVES MARTINS, 320 - JARDIM RIO BRANCO - 11347200"
1204,PM SAO VICENTE,254254,"RUA TAMBAÚ, 1534 - VILA NOSSA SENHORA DE FÁTIMA - 11355030"
1204,PM SAO VICENTE,254281,"PRAÇA 31 DE MARÇO, S/Nº - POMPEBA - 11355110"
1204,PM SAO VICENTE,254322,"AVENIDA JUIZ DE FORA, 90 - VILA VOTURUA - 11380420"
1204,PM SAO VICENTE,254293,"RUA DONA OLGA MARQUES, S/Nº - VILA MATEO BEI - 11335320"
1204,PM SAO VICENTE,254309,"RUA ODAIR MULLER DE AZEVEDO MARQUES, 434 - VILA MARGARIDA - 11330690"
1204,PM SAO VICENTE,254257,"RUA DOUTOR ARCHIMEDES BAVA, S/Nº - PARQUE DAS BANDEIRAS - 11346190"
1204,PM SAO VICENTE,254307,"AVENIDA DOUTOR JOSÉ SINGER, 369 - CONJUNTO RESIDENCIAL HUMAITÁ - 11349020"
1204,PM SAO VICENTE,254283,"RUA QUERINO MÁRIO BIASOLI, 90 - CIDADE NAÚTICA - 11350440"
1204,PM SAO VICENTE,254298,"PRAÇA RUI BARBOSA, S/Nº - PARQUE SÃO VICENTE - 11360040"
1204,PM SAO VICENTE,254265,"RUA FERNANDO FERRARI, S/Nº - VILA JOCKEI CLUBE - 11360360"
1204,PM SAO VICENTE,254235,"RUA BENJAMIM MATEUS MENDES, S/Nº - SAMARITA - 11345580"
1204,PM SAO VICENTE,254290,"RUA TUPÃ, 245 - JARDIM IRMÃ DOLORES - 11347730"
1204,PM SAO VICENTE,254215,"RUA JOSÉ FAGUNDES BEZERRA, 376 - JARDIM RIO BRANCO - 11347070"
1204,PM SAO VICENTE,254218,"PRAÇA RUI BARBOSA, S/Nº - PARQUE SÃO VICENTE - 11360040"
1204,PM SAO VICENTE,254266,"RUA CIDADE DE CUBATÃO, S/Nº - VILA MARGARIDA - 11330680"
1204,PM SAO VICENTE,254247,"RUA QUERINO MÁRIO BIASOLI, 98 - CIDADE NAÚTICA - 11350440"
1204,PM SAO VICENTE,254312,"RUA MARECHAL EUCLIDES ZENÓBIO DA COSTA, 75 - VILA MATEO BEI - 11335330"
1204,PM SAO VICENTE,254310,"RUA COSTA REGO, 533 - VILA SÃO JORGE - 11380140"
1204,PM SAO VICENTE,254239,"AVENIDA DEPUTADO ULISSES GUIMARÃES, S/Nº - JARDIM RIO BRANCO - 11347000"
1204,PM SAO VICENTE,254276,"PRAÇA DOM PEDRO I, S/Nº - PARQUE SÃO VICENTE - 11360240"
1204,PM SAO VICENTE,254286,"RUA JOSÉ JÚLIO DA SILVA, 382 - JAPUÍ - 11325080"
1204,PM SAO VICENTE,254289,"RUA ROBERTO COCK, 300 - VILA JOCKEI CLUBE - 11360190"
1204,PM SAO VICENTE,254321,"RUA ANADIR DIAS DE CARVALHO, 438 - VILA JOCKEI CLUBE - 11360400"
1204,PM SAO VICENTE,254303,"AVENIDA JOÃO FRANCISCO BENSDORF, 301 - CIDADE NAÚTICA - 11350010"
1204,PM SAO VICENTE,254260,"AVENIDA SENADOR SALGADO FILHO, 637 - PARQUE SÃO VICENTE - 11360200"
1204,PM SAO VICENTE,254294,"RUA VALE DO RIO PÓ, 400 - VILA MARGARIDA - 11330670"
1204,PM SAO VICENTE,254296,"RUA EDUARDO CAÇÃO, S/Nº - JARDIM RIO BRANCO - 11347150"
1204,PM SAO VICENTE,254277,"LARGO PROFESSOR CLEMENTE FERREIRA, S/Nº - VILA CASCATINHA - 11370050"
1204,PM SAO VICENTE,254300,"AVENIDA DOUTOR ALCIDES DE ARAÚJO, 1030 - VILA CASCATINHA - 11370200"
1204,PM SAO VICENTE,254270,"RUA FREI GASPAR, 2236 - PARQUE SÃO VICENTE - 11340000"
1204,PM SAO VICENTE,254222,"RUA GOIÁS, 740 - JARDIM IRMÃ DOLORES - 11347515"
1204,PM SAO VICENTE,254274,"AVENIDA SENADOR SALGADO FILHO, S/Nº - PARQUE SÃO VICENTE - 11360200"
1204,PM SAO VICENTE,254253,"RUA DIRCEU CUNHA MARTINS (RUA 13), 70 - VILA IOLANDA - 11345200"
1204,PM SAO VICENTE,254232,"RUA ERNESTO SEBASTIÃO DO NASCIMENTO, 182 - JAPUÍ - 11325070"
1204,PM SAO VICENTE,254245,"AVENIDA SENADOR SALGADO FILHO, 1040 - PARQUE SÃO VICENTE - 11360200"
1204,PM SAO VICENTE,254278,"RUA GENERAL ETCHGOYEN, 25 - VILA CASCATINHA - 11370210"
1204,PM SAO VICENTE,254320,"AVENIDA MARTINS FONTES, 1000 - CATIAPOA - 11390200"
1204,PM SAO VICENTE,254287,"PRAÇA GRANDE ORIENTE DO BRASIL, 03 - POMPEBA - 11355280"
1204,PM SAO VICENTE,254323,"AVENIDA CAPITÃO LUÍS ANTÔNIO PIMENTA, 811 - PARQUE BITARU - 11330200"
1204,PM SAO VICENTE,254242,"RUA CINCO, 351 - JARDIM IRMÃ DOLORES - 11347460"
1204,PM SAO VICENTE,254297,"AVENIDA JOÃO FRANCISCO BENSDORF, 1386 - CIDADE NAÚTICA - 11350011"
1204,PM SAO VICENTE,254219,"AVENIDA DEPUTADO ULISSES GUIMARÃES, 904 B - JARDIM RIO BRANCO - 11347000"
1204,PM SAO VICENTE,254226,"RUA PADRE ANDRÉ DE SOVERAL, 281 - VILA EMA - 11345310"
1204,PM SAO VICENTE,254301,"RUA BELO HORIZONTE, 273 - JARDIM IRMÃ DOLORES - 11347750"
1204,PM SAO VICENTE,254308,"RUA DOUTOR POLYDORO DE OLIVEIRA BITTENCOURT, 333 - VILA MARGARIDA - 11330570"
1204,PM SAO VICENTE,254241,"RUA SÃO MIGUEL DOS CAMPOS, 173 - CATIAPOA - 11370440"
1204,PM SAO VICENTE,254225,"AVENIDA CAPITÃO ANTÃO DE MOURA, 47 - PARQUE BITARU - 11330100"
