106089,FAZENDA ROSEIRA,173047,"FAZENDA ROSEIRA, SN - CENTRO - 18970000"
106091,BAIRRO AGUA MORNA,173048,"BAIRRO AGUA MORNA, SN - CENTRO - 18970000"
98165,BAIRRO DO INGA,173049,"BAIRRO DO INGA, SN - CENTRO - 18970000"
106092,FAZENDA SANTA LUCIA,173036,"FAZENDA SANTA LUCIA, SN - CENTRO - 18970000"
106094,FAZENDA SANTA FRANCISCA,173050,"FAZENDA SANTA FRANCISCA, SN - CENTRO - 18970000"
98199,FAZENDA SANTANEZA,173039,"FAZENDA SANTANEZA, SN - CENTRO - 18970000"
106095,BAIRRO DO INGA,173049,"BAIRRO DO INGA, SN - CENTRO - 18970000"
106096,FAZENDA SANTANA,173043,"FAZENDA SANTANA, SN - CENTRO - 18970000"
106097,BAIRRO DA GUAIUVIRA,173051,"BAIRRO DA GUAIUVIRA, SN - CENTRO - 18870000"
106098,FAZENDA SANTO ANTONIO,173040,"FAZENDA SANTO ANTONIO, SN - CENTRO - 18970000"
106099,FAZENDA SANTO ANTONIO,173040,"FAZENDA SANTO ANTONIO, SN - CENTRO - 18970000"
106100,BAIRRO DA FIGUEIRA,173052,"FIGUEIRA, SN - CENTRO - 18960000"
106102,FAZENDA SANTA CECILIA,173053,"FAZENDA SANTA CECILIA, SN - CENTRO - 18960000"
106103,FAZENDA SANTA CLARA,173054,"FAZENDA SANTA CLARA, SN -  - 00000000"
106105,BAIRRO DOURADO,173055,"BAIRRO DOURADO, SN - CENTRO - 18960000"
98267,FAZENDA SANTA MARIA,173056,"FAZENDA SANTA MARIA, SN - CENTRO - 18960000"
106108,BAIRRO SOBRADO,173057,"BAIRRO SOBRADO, SN - CENTRO - 18960000"
106109,BAIRRO DA FIGUEIRA,173058,"BAIRRO DA FIGUEIRA, SN - CENTRO - 18960000"
106110,BAIRRO DA SERRINHA,173059,"SERRINHA, SN - CENTRO - 18960000"
106113,FAZENDA CALIFORNIA,173060,"FAZENDA CALIFORNIA, SN - CENTRO - 18960000"
106114,BAIRRO DOS MACACOS,173061,"BAIRRO DOS MACACOS, SN - CENTRO - 18870000"
98334,BAIRRO DO DOURADAO,173062,"DOURADAO, SN - CENTRO - 18960000"
106115,FAZENDA MATAO,173058,"BAIRRO DA FIGUEIRA, SN - CENTRO - 18960000"
106117,BAIRRO DA CAIEIRA,173063,"BAIRRO DA CAIEIRA, SN - CENTRO - 18870000"
106118,BAIRRO GUAIUVIRA,173064,"BAIRRO GUAIUVIRA, SN - CENTRO - 18870000"
98367,BAIRRO DO PINHEIRINHO,173065,"BAIRRO DO PINHEIRINHO, SN - CENTRO - 18870000"
106119,FAZENDA SAO PEDRO,173066,"FAZ SAO PEDRO, SN - CENTRO - 18870000"
106120,BAIRRO DAS AREIAS,173067,"BAIRRO DAS AREIAS, SN - CENTRO - 18870000"
106121,FAZENDA SANTO ANTONIO,173068,"FAZENDA SANTO ANTONIO, SN - CENTRO - 18870000"
106122,FAZENDA SANTO ANTONIO,173069,"FAZENDA SANTO ANTONIO, SN - CENTRO - 18870000"
