113924,BAIRRO DO CORREGO GRANDE,176447,"BAIRRO DO CORREGO GRANDE, SN - CENTRO - 15880000"
113925,BAIRRO DO CORREGO GRANDE,176448,"BAIRRO DO CORREGO GRANDE, SN - CENTRO - 15880000"
135299,BAIRRO DOS MIRANDAS AGRUP A 304220,176449,"BAIRRO DOS MIRANDAS, SN - CENTRO - 08970000"
113926,FAZENDA VANGUARDA,176450,"FAZENDA VANGUARDA, SN -  - 08700000"
113927,BAIRRO RIO ABAIXO,176006,"BAIRRO RIO ABAIXO, SN - JARDIM PAINEIRA - 08580000"
113928,BAIRRO CENTENARIO,176451,"BAIRRO CENTENARIO, SN -  - 00000000"
113929,SITIO SAO JOSE,175549,"SITIO SAO JOSE, SN - CENTRO - 17740000"
113930,PARQUE AMERICA 2,176069,"PARQUE AMERICA, SN - VILA FIGUEIREDO - 09450000"
135300,PARQUE AMERICA 3,176069,"PARQUE AMERICA, SN - VILA FIGUEIREDO - 09450000"
113931,PEDRO BARROS,176452,"PEDRO BARROS, SN -  - 00000000"
113932,TRABIJU,176453,"TRABIJU, SN - CENTRO - 14930000"
113933,CONJ HABITACIONAL NOSSO TETO,176454,"CONJ H NOSSO TETO, SN - CENTRO - 14770000"
113934,CONJUNTO HABITACIONAL NOSSO TETO,176455,"CONJ HABITACIONAL NOSSO TETO, SN - CENTRO - 14770000"
113935,BAIRRO ALVORADA,176456,"VILA LOURDES, SN -  - 14700000"
135301,BAIRRO ALVORADA,176457,"BAIRRO ALVORADA, SN -  - 00000000"
113936,JARDIM SAO FRANCISCO,176092,"JARDIM SAO FRANCISCO, SN - CENTRO - 14730000"
113937,CONJUNTO HABITACIONAL JOAO ATHAYDE DE SOUZA,176458,"COHAB, SN - CENTRO - 14500000"
113938,CONJUNTO HABITACIONAL JOAO ATHAYDE DE SOUZA,176458,"COHAB, SN - CENTRO - 14500000"
113939,CONJUNTO HABITACIONAL JOAO ATHAYDE DE SOUZA,176458,"COHAB, SN - CENTRO - 14500000"
135302,BAIRRO JARDIM ALVORADA,176459,"BAIRRO JARDIM ALVORADA, SN -  - 14160000"
113940,BAIRRO JARDIM ALVORADA,176459,"BAIRRO JARDIM ALVORADA, SN -  - 14160000"
113941,CONJ HAB VALENTINA FIGUEIREDO,176460,"CONJ HAB VALENTINA FIGUEIREDO, SN -  - 14100000"
113942,CONJ HAB VALENTINA FIGUEIREDO,176460,"CONJ HAB VALENTINA FIGUEIREDO, SN -  - 14100000"
