123253,ATILLIO TOGNATO,178517,"PASCOAL PEDUTO, 10 - JARDIM ALVORADA - 09180100"
123254,TEOTONIO VILELA SENADOR,178518,"R MATILDE FERRARI MARCON, 30 - DEMARCHI - 09840360"
137186,LUIS DOS SANTOS METALURGICO,178519,"PRIMO BECHELLI, 133 - MONTANHAO - 09791620"
123255,ANTONIO BRAZ GAMBARINI DOUTOR,178520,"ARNALDINHA DOS SANTOS CORDEIRO, 45 - METALURGICOS - 06150580"
123256,IGNES AMELIA OLIVEIRA MACHADO PROFESSORA,178521,"RUA LUIS BELLI, 800 - COHAB II - 06665080"
123257,BEMVINDO MOREIRA NERY,178522,"AV PEDRO PAULINO, 74 - JD PAULISTA - 06650000"
123258,MOISES CANDIDO VIEIRA,178523,"RFRANCISCO ARAUJO CHAVES, 100 - JD EUROPA - 06600000"
123259,SATIRO ALVES DE SOUZA,178524,"RUA D PEDRO I, SN - V OURO VERDE - 06600000"
137187,ARGEU SILVEIRA BUENO PROF,178525,"AV PRESIDENTE TANCREDO DE ALMEIDA NEVES, 860 - CJ HAB P C BRANCO - 06329350"
123260,APARECIDA DE FATIMA SILVA PROFESSORA,178526,"ARAGUARI, 85 - CONJUNTO HABITACIONAL PRESIDENTE CASTELO BRANCO - 06327130"
123261,HENRIQUE TEIXEIRA LOTT MARECHAL,178527,"RUA UBIRATAN, 100 - PARQUE PIRAJUSSARA - 06815030"
123262,JOSE RAMOS JORNALISTA,178528,"AV SANTA TEREZA, 2 - SANTA TEREZA - 06813400"
123263,MARIA DE CARLO AUGUSTO,178529,"RUA DAS MARGARIDAS, 100 - SANTA BARBARA - 06817020"
137188,BENEVIDES BERALDO COMENDADOR,178530,"SILVIO FERREIRA DOMINGUES, 160 - JARDIM DAS PALMEIRAS - 06871170"
123264,LUIZA MOTOYOSHI PROFA,178531,"R FLORIANO PEIXOTO, 300 - JD CINIRA - 06857500"
137189,MARIA OLIMPIA DE SOUZA QUEIROZ MACIEL,178532,"RUA ANTONIO QUERUBIM, 256 - PARQUE SAO LOURENCO - 06864380"
123265,LORIS NASSIF MATTAR PROFA,178533,"ESTRADA MUNICIPAL BEASILIO VIEIRA, 450 - CONGONHAL - 06900000"
123266,PEDRO ANTONIO DE ALMEIDA,178534,"ESTR MUNBRASILIO VIEIRA, SN - DO SAPATEIRO - 06900000"
123267,BAIRRO DA PALMEIRINHA,178535,"RUA JOAO PEREIRA DA SILVA, 550 - PALMEIRINHA - 06950000"
123268,JORGE NINO SOARES PROFESSOR,178536,"AVENIDA 31 DE MARCO, 1811 - DOS JUSTINOS - 06950000"
137190,MILTON MARCAL SILVEIRA,178537,"RUA 7 DE SETEMBRO, 1300 - MARIA MAE DE JESUS - 14740000"
123269,SHIRO KYONO DEPUTADO,178538,"TOMAS DE SANTA MARIA, 245 - CONJUNTO HABITACIONAL TEOTONIO VILELA - 03928170"
123270,MARIA JOSE BARONE FERNANDES PROFA,178539,"ITAICICA, 37 - JARDIM ITAPEMA - 03578050"
123271,ANNA PONTES TOLEDO NATALI PROFESSORA,178540,"PACO DO LUMIAR, 191 - VILA SILVIA - 03820140"
123272,MARGARIDA MARIA ALVES,178541,"DIAMANTE VERDE, 180 - PARQUE INDEPENDENCIA - 05880280"
123273,ZITA PAULINA FELNY BOTELHO PROFA,178542,"CAPELA DO SOCORRO, SN -  - 01000000"
137191,IRMA CHARLITA,178543,"ADELIA DA SILVA MENDES, 700 - PARQUE COCAIA - 04850020"
123274,JOAO GOULART PRESIDENTE,178544,"RUA SAO JOSE DO RIO PRETO, SN - GRAJAU - 04840460"
123275,EUGENIO MARIZ DE OLIVEIRA NETTO,178545,"RUA DONA VIRGNIA, 100 - CHACARA VISTA ALEGRE - 04922120"
123276,ELCIO JOSE PEREIRA COTRIM PROF,178546,"AVENIDA ANTONIETA PASQUARELLI PENTEADO, 200 - ALTOS DE JORDANESIA - 07786515"
123277,MARIA AGUILAR HERNANDEZ,178547,"R CARLOS MAGNO, 449 - JD REIS - 07845060"
137192,BAIRRO DO ITAIM,178548,"ESTRADA HENRIQUE BARBOSA ORTIZ, S/N - MATO DENTRO - 07657800"
123278,JOSE ROBERTO MELCHIOR DR,178549,"RUA IRMA JOANA PIRACIDE ALMEIDA MARTINS, 200 - CAPOAVINHA - 07629614"
123279,MARIA ZEZA GOMES DE OLIVEIRA,178550,"RUA MANOEL JOSE DE MORAES, 225 - VILA MACHADO - 07609255"
123280,DURVAL EVARISTO DOS SANTOS VEREADOR,178551,"PRACA DOS AMORES, SN - VILA SAO CARLOS - 08599540"
123281,HOLMES VILLAR,178552,"ESTDA PONTE DE CIMENTO, 175 - PONTE CIMENTO - 06500000"
123282,JOAO SANTANNA PROF,178553,"RUA BORBA GATO, SN - VOTUPARIM - 06500000"
137193,JOSE ROBERTO PACHECO,178554,"EDILIA SOUZA LIMA, 200 - JARDIM FREI GALVAO - 06753380"
123283,FRANCISCO ALVES MOURAO PROFESSOR,178555,"RUA ADELINA MARIA DE JESUS, 15 - JARDIM APURA - 04470261"
123284,MIGUEL MUNHOZ FILHO,178556,"AGOSTINHO RUBIN, 301 - JARDIM GERMANIA - 05848000"
123285,CESAR YASIGI PROFESSOR,178557,"SORIANO DE ALBUQUERQUE, 100 - JARDIM MACEDONIA - 05894440"
123286,MOACYR DE CASTRO FERRAZ PROFESSOR,178558,"JUAN ALDAMA, 100 - JARDIM UMUARAMA - 05783130"
137194,RUTH COUTINHO SOBREIRO PROFESSORA,178559,"JOSE ALVES DE PAIVA, 530 - JARDIM SANTA INES II - 12248511"
123287,VENERANDA MARTINS SIQUEIRA DONA,178560,"RUA GIRLANE SIMOES, SN - JARDIM MERCEDES - 13056663"
123288,MARIANA CARVALHO DIAS DONA,178561,"FAZCORREGO DAS PEDRAS, SN - CENTRO - 13790000"
123289,PAULO ROBERTO FAGGIONI PROFESSOR,178562,"TABACARANA, 10 - LIMOEIRO - 08051100"
123290,ELYSEU SIMOES MACHADO PROFESSOR,178563,"ACAUA, 225 - CIDADE ANTONIO ESTEVAO DE CARVALHO - 08223250"
123291,NEYDY DE CAMPOS MELGES PROF,178564,"MARGARIDA CARLOS DE ALBUQUERQUE, 288 - JARDIM LAURA - 08142260"
137195,DARIO MONTEIRO DE BRITO PROF,178565,"SALVADOR BALBINO DE MATOS, 104 - VILA ITAIM - 08110750"
123293,ANTONIETA DE SOUZA ALCANTARA,178566,"PRANTO DE POETA, 101 - JARDIM DA LARANJEIRA ZONA LESTE - 08381015"
137196,CESAR DONATO CALABREZ,178567,"INACIO MONTEIRO, 1391 - JARDIM SAO PAULOZONA LESTE - 08490000"
123294,JOAO CAMARGO PROF,178568,"ANGELO DE CANDIA, 2868 - CIDADE SAO MATEUS - 03958000"
123295,JORGE ANDRADE,178569,"RUA DOUTOR BENEDITO MATARAZZO, 5 - PARQUE MARIA HELENA - 05854090"
123314,BAIRRO JUNDIAIZINHO,178570,"BENEDICTO ANTONIO DA SILVA FILHO, 435 - JUNDIAIZINHO TERRA PRETA - 07662775"
