112228,FAZENDA COUDELARIA PAULISTA,175263,"EST EXPERIMENTAL DE ZOOTECNIA, SN - CENTRO - 14770000"
134907,FAZENDA SAO JOAQUIM,169080,"FAZENDA SAO JOAQUIM, SN - CENTRO - 14770000"
112230,FAZENDA DO SUCO,175264,"FAZENDA DO SUCO, SN - CENTRO - 14770000"
112231,FAZENDA DO SUCO,175264,"FAZENDA DO SUCO, SN - CENTRO - 14770000"
112232,FAZENDA COLINA,175265,"FAZENDA COLINA, SN - CENTRO - 14770000"
134908,FAZENDA JATAI,175266,"FAZENDA JATAI, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112233,FAZENDA JATAI,175266,"FAZENDA JATAI, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112234,FAZENDA JATAI,175266,"FAZENDA JATAI, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112235,BAIRRO ALBERTOPOLIS,169106,"ALBERTOPOLIS, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
134909,FAZENDA RETIRO DA MATA,175267,"RETIRO DA MATA, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112236,ANTONIO GONCALVES,175268,"RAIMUNDO DE CASTRO DINIZ, SN -  - 14790000"
112237,FAZENDA BELA VISTA DO SAPUCAI,175269,"BELA VISTA DO SAPUCAI, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112238,FAZENDA SANTO ANTONIO,175270,"FAZENDA SANTO ANTONIO, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112239,FAZENDA GLORIA,175271,"FAZENDA GLORIA, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
134910,FAZENDA COQUEIROS,175272,"FAZENDA COQUEIROS, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112240,FAZENDA SANTA LUZIA,175273,"FAZENDA SANTA LUZIA, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112241,FAZENDA VERA CRUZ,175274,"FAZENDA VERA CRUZ, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112242,FAZENDA ITAPIREMA,175275,"ITAPIREMA, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
134911,FAZENDA SANTA CLARA,175276,"FAZENDA SANTA CLARA, SN - SAO JOSE DO ALBERTOPOLIS - 14790000"
112243,BAIRRO DAS BROTAS,175277,"DAS BROTAS, SN -  - 06700000"
112244,BAIRRO DA CAPUTERA 2,175278,"BAIRRO DA CAPUTERA, SN -  - 06700000"
112245,BAIRRO PIRES,174926,"PIRES, SN -  - 06700000"
112246,VILA SUBURBANA,175279,"VILA SUBURBANA, SN -  - 06650000"
112247,BAIRRO CAPUAVA,165445,"CAPUAVA, SN -  - 06800000"
134912,BAIRRO CAPUAVA 4,175280,"BAIRRO CAPUAVA, SN -  - 06800000"
112248,BAIRRO SANTA IZABEL 6,165459,"BAIRRO STA IZABEL, SN - CIPO - 06900000"
112249,BAIRRO SANTA IZABEL 5,165459,"BAIRRO STA IZABEL, SN - CIPO - 06900000"
112250,PEDREIRA ITAPISSERRA,175281,"PEDREIRA, SN -  - 06850000"
112251,BAIRRO DESPEZIO,175282,"DESPEZIO, SN -  - 06850000"
112252,TRIANGULO AZUL,175283,"ESTRADA FRANCO NEVES, SN - TRIANGULO AZUL - 06890000"
134913,BAIRRO DA PEDRA BRANCA,165477,"BR 116 KM 318, SN - BARNABES - 06950000"
112253,BAIRRO JUQUIAZINHO,165480,"BR 116 ENTRADA NO KM 318, SN - BARNABES - 06950000"
112254,BAIRRO SOARES,165481,"BAIRRO SOARES, SN - BARNABES - 06950000"
112255,BAIRRO JACUBA,165489,"BR 116 ENTRADA NO KM 318, SN - BARNABES - 06950000"
112256,FAZENDA CRUZEIRO,169779,"FAZENDA CRUZEIRO, SN - CENTRO - 14640000"
134914,FAZENDA SANTA TEREZINHA,175284,"FAZENDA SANTA TEREZINHA, SN - CENTRO - 14260000"
112257,"364320DUARIA FAZENDA SANTA EMILIA",175285,"FAZENDA SANTA EMILIA, SN - CENTRO - 14260000"
112258,FAZENDA ESTRELA DOESTE,175286,"FAZENDA ESTRELA D OESTE, SN - CENTRO - 14200000"
112259,VILA PALMIRA,165428,"VILA PALMIRA, SN - VILA FIGUEIREDO - 09450000"
112260,CLASSE PROVISORIA BAIRRO SAPOPEMBA,175287,"BAIRRO SAPOPEMBA, SN -  - 09400000"
112261,BAIRRO SANTA MARIA II,174983,"SANTA MARIA II, SN -  - 13560000"
112262,FAZENDA MONTE ALEGRE,175288,"FAZ MONTE ALEGRE, SN - CENTRO - 13690000"
134915,FAZENDA BOA VISTINHA,175289,"FAZENDA BOA VISTINHA, SN - CENTRO - 13690000"
134916,FAZENDA BONANZA,174645,"FAZENDA BONANZA, SN - CENTRO - 13690000"
112264,ESTACAO SANTO INACIO,169712,"ESTACAO SANTO INACIO, SN - DISTRITO DE GUARAPIRANGA - 13580000"
112265,FAZENDA ITABERABA,169463,"FAZENDA ITABERABA, SN - CENTRO - 14530000"
112266,BAIRRO MARIA VITORIA,175290,"MARIA VITORIA, SN - CENTRO - 17300000"
134917,BAIRRO TAQUARAL,170097,"TAQUARAL, SN - CENTRO - 17270000"
112267,BAIRRO BARRA MANSA CAPELA,175291,"BARRA MANSA CAPELA, SN - CENTRO - 17260000"
112268,FAZENDA SAO JOSE DO CANAAN,175292,"FAZENDA SAO JOSE DO CANAAN, SN - CENTRO - 17230000"
112269,FAZENDA SAO SEBASTIAO DOS OLHOS DAGUA,175293,"FAZ SAO SEBASTIAO OLHOS DAGUA, SN - CENTRO - 17230000"
112270,FAZENDA SAO FERNANDO,175294,"FAZENDA SAO FERNANDO, SN - CENTRO - 17230000"
112271,BAIRRO ALTO ALEGRE,175295,"BAIRRO ALTO ALEGRE, SN - CENTRO - 15480000"
134918,BAIRRO DO PAVAO,170972,"BAIRRO DO PAVAO, SN - CENTRO - 15420000"
112272,FAZENDA RECREIO,175296,"FAZRECREIO, SN - CENTRO - 15145000"
112273,BAIRRO MACAUBAS,171122,"BAIRRO MACAUBAS, SN - CENTRO - 15145000"
112275,FAZENDA SANTA TEREZA,175297,"FAZENDA STA TEREZA, SN - CENTRO - 15280000"
112276,FAZENDA MATO GROSSO,175298,"FAZEMDA MAT0 GROSSO, SN - CENTRO - 15280000"
112277,BAIRRO PALMEIRINHASEGUNDA,174157,"BAIRRO PALMEIRINHA, SN - CENTRO - 16210000"
112278,BAIRRO FLUENTE 052,171472,"FLUENTE, SN - CENTRO - 16210000"
112279,BAIRRO DO CORREGUINHO,175299,"BAIRRO DO CORREGUINHO, SN - CENTRO - 15290000"
112280,FAZENDA CANELLAS,175300,"FAZCANELLAS, SN -  - 16200000"
112281,FAZENDA BELA VISTA,175301,"FAZBELA VISTA, SN -  - 16200000"
112282,BAIRRO TUPI,171477,"BAIRRO TUPI, SN -  - 16200000"
134920,BAIRRO BAGUACUTERCEIRA,165154,"BAIRRO BAGUACU, SN -  - 16200000"
112283,FAZENDA SCARDOVELLI,175302,"FAZENDA SANTO ANTONIO, SN - CENTRO - 16270000"
112284,FAZENDA SANTO ANTONIO,175302,"FAZENDA SANTO ANTONIO, SN - CENTRO - 16270000"
112285,FAZENDA SAO SEBASTIAO,175303,"FAZENDA SAO SEBASTIAO, SN - CENTRO - 16310000"
112286,BAIRRO CORREGO DOS PINTOS,171608,"CORREGO PINTOS, SN - CENTRO - 16300000"
134921,FAZENDA SANTA LUZIA,175304,"FAZENDA SANTA LUZIA, SN - CENTRO - 19230000"
112287,BAIRRO BANANAL,175305,"BAIRRO BANANAL, SN - CENTRO - 19360000"
112288,VILA AMADEU AMARAL 3,172846,"VILA AMADEU AMARAL, SN -  - 17500000"
112289,BAIRRO SEGUNDO MESQUITA,175306,"BAIRRO SEGUNDO MESQUITA, SN -  - 17500000"
112290,FAZENDA CAPIVARA,175307,"FAZENDA CAPIVARA, SN - CENTRO - 19830000"
112291,BAIRRO PILAR,173246,"BAIRRO PILAR, SN - CENTRO - 17680000"
134922,BAIRRO GUATCHORO,175308,"BAIRRO GUATCHORO, SN - CENTRO - 17680000"
112292,BAIRRO CRUZEIRO,175309,"BAIRRO CRUZEIRO, SN - CENTRO - 17680000"
112293,FAZENDA BANANAL,175310,"FAZENDA BANANAL, SN - CENTRO - 17240000"
112294,FAZENDA MARIFLORA,175311,"MARIFLORA, SN - CENTRO - 19830000"
112295,FAZENDA SANTA TEREZA,175312,"FAZENDA SANTA TEREZA, SN -  - 18400000"
134923,PRAINHA BRANCA 2,174752,"PRAINHA BRANCA, SN -  - 11400000"
112296,BAIRRO MOQUEM,175313,"MOQUEM, SN - LAGEADO - 18320000"
134924,BAIRRO DO GARCIA,175314,"BAIRRO DO GARCIA, SN - NOVA TIETE - 18530000"
134925,BAIRRO DO FUNIL,167782,"BAIRRO DO FUNIL, SN - CENTRO - 18170000"
112297,CAMPOS SALLES 4,175315,", SN - LIBERDADE - 01323000"
112298,BAIRRO TURVO DA LAGOA,175316,"TURVO LAGOA, SN - CENTRO - 18230000"
112299,BAIRRO DO ANHUMAS,165054,"ANHUMAS, SN -  - 13400000"
112300,BAIRRO RIO OURO,175317,"BAIRRO RIO OURO, SN -  - 00000000"
112301,BAIRRO BAMBU,175318,"BAIRR0 BAMBU, SN - CENTRO - 11750000"
134926,BAIRRO DO GUANHANHA,175319,"GUANHANHA, SN - CENTRO - 11750000"
112302,FAZENDA GUAXIRU  UEAC,165610,"FAZENDA GUAXIRU, SN - CENTRO - 11750000"
112303,BAIRRO DE SAO SEBASTIAO,166033,"SAO SEBASTIAO, SN -  - 12300000"
112304,BAIRRO TORRAO DE OURO,175320,"TORRAO DE OURO, SN -  - 12200000"
112305,SITIO PEDRA BRANCA,175321,"BAIRRO PEDRA BRANCA, SN - PEDRA BRANCA - 11800000"
134927,BAIRRO ESTRADA DOS PEREIRAS  UEAC,173382,"BAIRRO ESTRADA DOS PEREIRAS, SN - CENTRO - 11800000"
112306,"1 CLASSE PROVISORIA DA VILA TUPA",175322,"VILA TUPA, SN -  - 18100000"
112307,"2 CLASSE PROVISORIA DA VILA TUPA",175322,"VILA TUPA, SN -  - 18100000"
112308,"3 CLASSE PROVISORIA DA VILA TUPA",175322,"VILA TUPA, SN -  - 18100000"
112312,BAIRRO BARRO BRANCOSEGUNDA,175323,"BAIRRO BARRO BRANCO, SN - CENTRO - 11750000"
112313,BAIRRO GUARAU,165604,"GUARAU, SN - CENTRO - 11750000"
112314,PRAIA DE GUARATUBA,174751,"GUARATUBA, SN -  - 11280000"
112315,ENSEADA DE BERTIOGA,174749,"INDAIA, SN -  - 11280000"
112316,COTA 400,165585,"COTA 400, SN -  - 11500000"
112317,MONTE CABRAO,160726,"MONTE CABRAO, SN -  - 11100000"
112318,JABAQUARA  UEAC,175324,"JABAQUARA, SN - PEREQUE - 11630000"
134929,FORTALEZA,175325,"PRAIA DA FORTALEZA, SN - SILOP - 11680000"
112319,BAIRRO ARARIBA,175326,"BAIRRO ARARIBA, SN - SILOP - 11680000"
112320,CAMBURI,175327,"CAMBURI, SN - SILOP - 11680000"
112321,BAIRRO ITINGA GRANDE,175328,"BAIRRO ITINGA GRANDE, SN - BAIRRO ITINGA GRANDE - 11920000"
112322,BALNEARIO ICARAI,173337,"ILHA COMPRIDA, SN - CENTRO - 11920000"
134930,RANCHO DOS VEADOS,175329,"RANCHO DOS VEADOS, SN - CENTRO - 11800000"
112323,BAIRRO ALTO GUANHANHA,175330,"BAIRRO ALTO GUANHANHA, SN - BAIRRO ALTO GUANHANHA - 11760000"
