725,PM BANANAL,272395,"RUA ANIBAL GUIMARÃES, 94 - RANCHO GRANDE - 12850000"
725,PM BANANAL,272398,"AV BOM JESUS, 93 - CENTRO - 12850000"
725,PM BANANAL,272394,"RUA CORONEL JOÃO RAMOS NOGUEIRA FRAGOSO, 77 - CENTRO - 12850000"
725,PM BANANAL,272396,"RUA CARLOS FRANCISCO CORREIA, 175 - EDUCANDÁRIO - 12850000"
725,PM BANANAL,272397,"LEON GILSON, 33 - CENTRO - 12850000"
1147,PM SALTO,272399,"RUA PRUDENTE DE MORAES, 580 - CENTRO - 13320160"
789,PM CASTILHO,272400,"AV. SAMIRA ZAHR, 989 - CENTRO - 16920000"
981,PM MARTINOPOLIS,272401,"AV CEL JOAO GOMES MARTINS, 525 - CENTRO - 19500000"
981,PM MARTINOPOLIS,272402,"RUA TENENTE CASSIMIRO DIAS, 834 - CENTRO - 19500000"
1195,PM SAO MANUEL,272403,"RUA JOSÉ TIRAPELLI, 37 - COHAB I - 18650000"
886,PM ICEM,272404,"RUA PREFEITO JOÃO RIBEIRO DA SILVEIRA, 550 - CENTRO - 15460000"
886,PM ICEM,272405,"RUA PREFEITO JOÃO RIBEIRO DA SILVEIRA, 550 - CENTRO - 15460000"
675,PM AGUAS DE LINDOIA,272406,"AVENIDA DAS NAÇOES UNIDAS, 1190 - CENTRO - 13940000"
962,PM LUCELIA,272407,"RUA EDUARDO RAPACCI, 409 - CENTRO - 17780000"
962,PM LUCELIA,272408,"RUA EDUARDO RAPACCI, 409 - CENTRO - 17780000"
1147,PM SALTO,272409,"RUA PRUDENTE DE MORAES, 580 - CENTRO - 13320160"
1190,PM SAO JOSE DO RIO PARDO,272410,"AVENIDA DOS LIRIOS, 400 - CENTRO - 13720000"
1190,PM SAO JOSE DO RIO PARDO,272411,"RUA APARECIDO CLEMENTE GUARDAVASCHIO, 50 - JARDIM AEROPORTO - 13720000"
1190,PM SAO JOSE DO RIO PARDO,272414,"AVENIDA BENEDITO DOS REIS SIGLIANO, 275 - BAIRRO BUENOS AIRES - 13720000"
1016,PM NIPOA,272446,"RUA PERNAMBUCO, 940 - CENTRO - 15240000"
1016,PM NIPOA,272447,"RUA PERNAMBUCO, 940 - CENTRO - 15240000"
1222,PM TAGUAI,272448,"PRAÇA EXPEDICIONÁRIO ANTONIO ROMANO DE OLIVEIRA, 44 - CENTRO - 18890000"
1082,PM PIRAPOZINHO,272450,"RUA MACHADO DE ASSIS, 728 - CENTRO - 19200000"
