111376,BAIRRO SANTA LUZIAQUARTA,168749,"SANTA LUZIA, SN - CENTRO - 13440000"
111377,FAZENDA LAGOA,174608,"LAGOA, SN - CENTRO - 13390000"
111378,FAZENDA AGUA BONITA,174609,"AGUA BONITA, SN - CENTRO - 17370000"
111379,BAIRRO SAO JORGE,174610,"BAIRRO SAO JORGE, SN - SANTA CRUZ - 13520000"
134722,FAZENDA JUVENTINAPRIMEIRA,174611,"JUVENTINA, SN - CENTRO - 13990000"
111380,BAIRRO TAQUARANTASEGUNDA,174612,"TAQUARANTA, SN -  - 13840000"
111381,BAIRRO DOS ELIASPRIMEIRA,168706,"DOS ELIAS, SN - CENTRO - 13995000"
111382,FAZENDA GRAMINHASEGUNDA,168649,"GRAMINHA, SN -  - 13840000"
111383,FAZENDA GRAMINHATERCEIRA,168649,"GRAMINHA, SN -  - 13840000"
111384,FAZENDA BOM RETIRO,168610,"BOM RETIRO, SN -  - 13970000"
134723,BAIRRO DO TANQUINHO,174613,"DO TANQUINHO, SN -  - 13800000"
111385,BAIRRO PONTE ALTA DE CIMA,174614,"PONTE ALTA, SN -  - 13800000"
111386,FAZENDA SAO JOAO,174615,"SAO JOAO, SN -  - 13800000"
111387,BAIRRO NOVA ZELANDIA,174616,"BAIRRO NOVA ZELANDIA, SN -  - 13810000"
111388,BAIRRO RIBEIRAO DO MEIO,174617,"RIBEIRAO DO MEIO, SN -  - 13610000"
111389,FAZENDA SANTA LUCIA,168883,"SANTA LUCIA, SN -  - 13610000"
134724,FAZENDA NOSSA SENHORA APARECIDA,174618,"NOSSA SRA APARECIDA, SN -  - 13610000"
111390,NUCLEO CRESCIUMALSEGUNDA,168880,"NUCLEO CRESCIUMAL, SN -  - 13610000"
111391,BAIRRO DO TOMBO,174619,"BAIRRO DO TOMBO, SN - QUADRO - 14900000"
111392,FAZENDA MAR DESPANHA,174620,"FAZENDA MAR DESPANHA, SN - QUADRO - 14900000"
111393,BAIRRO SANTO ANTONIO,174621,"BAIRRO SANTO ANTONIO, SN - QUADRO - 14900000"
111394,BAIRRO SAMAMBAIA,174622,"BAIRRO SAMAMBAIA, SN - QUADRO - 14900000"
134725,FAZENDA BELA VISTA,174623,"FAZENDA BELA VISTA, SN - QUADRO - 14900000"
111395,FAZENDA SANTA ADELINA,169894,"FAZENDA SANTA ADELINA, SN - QUADRO - 14900000"
111396,BAIRRO DA QUEIMADA,174624,"BAIRRO DA QUEIMADA, SN - QUADRO - 14900000"
111397,FAZENDA SAO PAULO,174625,"FAZENDA SAO PAULO, SN - QUADRO - 14900000"
111398,FAZENDA SAO SEBASTIAO,174626,"FAZENDA SAO SEBASTIAO, SN - QUADRO - 14900000"
111399,FAZENDA MUCARI,174627,"FAZ MUCARI, SN - QUADRO - 14900000"
134726,BAIRRO DO MONJOLINHO,174628,"MONJOLINHO, SN - QUADRO - 14900000"
134727,FAZENDA SAO JOSE,169847,"BAIRRO TRES BARRAS, SN - CENTRO - 14955000"
111401,BAIRRO FARINHA PODRE,174629,"BAIRRO FARINHA PODRE, SN - CENTRO - 14955000"
111402,FAZENDA SAO DOMINGOS,173797,"SAO DOMINGOS, SN - CENTRO - 13790000"
111403,FAZENDA CACHOEIRA BOA VISTA,173734,"CACHOEIRA BOA VISTA, SN - CENTRO - 13780000"
111404,FAZENDA DO BANCO,174630,"BONSUCESSO, SN - CENTRO - 13770000"
134728,BAIRRO BOM JESUS DO CAPINZAL,174631,"BOM JESUS DO CAPINZAL, SN - CENTRO - 13770000"
111405,BAIRRO MACUCO,174632,"MACUCO, SN - CENTRO - 13770000"
111406,FAZENDA SAO PEDRO,174633,"FAZENDA SAO PEDRO, SN - CENTRO - 13770000"
111407,BAIRRO TAPICO,173804,"TAPICO, SN - CENTRO - 13790000"
111408,BAIRRO DO TANQUE FURADO,174634,"TANQUE FURADO, SN - VILA QUEIROZ - 13160000"
134729,BAIRRO PONTE DE TABUA,168539,"PONTE DE TABUA, SN - VILA QUEIROZ - 13160000"
111409,BAIRRO BOIADEIRO,174635,"BOIADEIRO, SN - VILA QUEIROZ - 13485000"
111410,FAZENDA PARAMIRIM,174636,"FAZ PARAMIRIM, SN - VILA QUEIROZ - 13485000"
111411,FAZENDA SAO PEDRO,174637,"SAO PEDRO, SN - VILA QUEIROZ - 13485000"
111412,BAIRRO MARIMBONDOTERCEIRA,168527,"MARIMBONDO, SN -  - 13600000"
111413,FAZENDA ARARAS,174638,"ARARAS, SN -  - 13600000"
134730,BAIRRO BOM JESUS DE IGUAPE,174639,"BOM JESUS DE IGUAPE, SN -  - 13600000"
111414,BAIRRO MORRO GRANDESEGUNDA,168535,"MORRO GRANDE, SN -  - 13600000"
111415,BAIRRO PINHAL,168592,"PINHAL, SN -  - 13480000"
